update_id,case_id,status,note,updated_by,timestamp
U2063,C0383,Assigned,Field visit done,officer_1,2025-11-02 10:22:00
U2064,C0489,Assigned,Case created,system,2025-11-02 10:23:00
U2065,C0008,New,Verification complete,system,2025-11-02 10:24:00
U2066,C0657,In Progress,Pending review,system,2025-11-02 10:25:00
U2067,C0662,Resolved,Verification complete,officer_2,2025-11-02 10:26:00
U2068,C0382,Resolved,Pending review,officer_1,2025-11-02 10:27:00
U2069,C0320,Assigned,Case created,system,2025-11-02 10:28:00
U2070,C0149,Resolved,Case created,officer_1,2025-11-02 10:29:00
U2071,C0282,Resolved,Pending review,system,2025-11-02 10:30:00
U2072,C0212,New,Case created,officer_1,2025-11-02 10:31:00
U2073,C0693,Resolved,Pending review,officer_2,2025-11-02 10:32:00
U2074,C0428,In Progress,Case created,officer_2,2025-11-02 10:33:00
U2075,C0114,In Progress,Field visit done,officer_2,2025-11-02 10:34:00
U2076,C0295,Resolved,Pending review,officer_2,2025-11-02 10:35:00
U2077,C0658,Assigned,Case created,officer_2,2025-11-02 10:36:00
U2078,C0763,Assigned,Case created,officer_1,2025-11-02 10:37:00
U2079,C0351,Resolved,Case created,system,2025-11-02 10:38:00
U2080,C0842,Resolved,Pending review,officer_1,2025-11-02 10:39:00
U2081,C0237,Resolved,Case created,officer_1,2025-11-02 10:40:00
U2082,C0033,In Progress,Pending review,system,2025-11-02 10:41:00
U2083,C0360,In Progress,Verification complete,officer_1,2025-11-02 10:42:00
U2084,C0297,In Progress,Verification complete,officer_2,2025-11-02 10:43:00
U2085,C0457,New,Case created,system,2025-11-02 10:44:00
U2086,C0211,New,Pending review,system,2025-11-02 10:45:00
U2087,C0611,New,Pending review,officer_1,2025-11-02 10:46:00
U2088,C0551,In Progress,Case created,officer_1,2025-11-02 10:47:00
U2089,C0416,In Progress,Case created,officer_2,2025-11-02 10:48:00
U2090,C0376,Resolved,Verification complete,system,2025-11-02 10:49:00
U2091,C0186,In Progress,Field visit done,system,2025-11-02 10:50:00
U2092,C0791,New,Field visit done,officer_2,2025-11-02 10:51:00
U2093,C0745,Assigned,Pending review,officer_2,2025-11-02 10:52:00
U2094,C0273,In Progress,Field visit done,officer_1,2025-11-02 10:53:00
U2095,C0225,Assigned,Pending review,officer_1,2025-11-02 10:54:00
U2096,C0801,In Progress,Pending review,officer_1,2025-11-02 10:55:00
U2097,C0775,Assigned,Verification complete,officer_1,2025-11-02 10:56:00
U2098,C0848,In Progress,Field visit done,officer_2,2025-11-02 10:57:00
U2099,C0745,New,Case created,system,2025-11-02 10:58:00
U2100,C0870,New,Pending review,officer_2,2025-11-02 10:59:00
U2101,C0890,Resolved,Verification complete,officer_2,2025-11-02 11:00:00
U2102,C0900,Assigned,Field visit done,system,2025-11-02 11:01:00
U2103,C0505,In Progress,Field visit done,officer_2,2025-11-02 11:02:00
U2104,C0638,In Progress,Pending review,officer_1,2025-11-02 11:03:00
U2105,C0472,New,Verification complete,officer_1,2025-11-02 11:04:00
U2106,C0418,Resolved,Verification complete,officer_2,2025-11-02 11:05:00
U2107,C0692,New,Case created,system,2025-11-02 11:06:00
U2108,C0747,Assigned,Pending review,system,2025-11-02 11:07:00
U2109,C0165,Assigned,Pending review,officer_1,2025-11-02 11:08:00
U2110,C0479,New,Verification complete,system,2025-11-02 11:09:00
U2111,C0821,Resolved,Verification complete,system,2025-11-02 11:10:00
U2112,C0568,In Progress,Pending review,officer_1,2025-11-02 11:11:00
U2113,C0310,Assigned,Verification complete,system,2025-11-02 11:12:00
U2114,C0821,Assigned,Field visit done,officer_2,2025-11-02 11:13:00
U2115,C0314,Assigned,Field visit done,system,2025-11-02 11:14:00
U2116,C0048,New,Verification complete,officer_1,2025-11-02 11:15:00
U2117,C0217,Resolved,Case created,officer_2,2025-11-02 11:16:00
U2118,C0377,In Progress,Case created,officer_1,2025-11-02 11:17:00
U2119,C0538,Assigned,Pending review,officer_2,2025-11-02 11:18:00
U2120,C0218,In Progress,Field visit done,officer_2,2025-11-02 11:19:00
U2121,C0612,Assigned,Case created,officer_1,2025-11-02 11:20:00
U2122,C0768,In Progress,Pending review,system,2025-11-02 11:21:00
U2123,C0817,Resolved,Case created,officer_2,2025-11-02 11:22:00
U2124,C0365,In Progress,Field visit done,officer_1,2025-11-02 11:23:00
U2125,C0413,Resolved,Verification complete,officer_2,2025-11-02 11:24:00
U2126,C0791,In Progress,Verification complete,system,2025-11-02 11:25:00
U2127,C0584,Assigned,Field visit done,system,2025-11-02 11:26:00
U2128,C0416,Assigned,Verification complete,system,2025-11-02 11:27:00
U2129,C0574,New,Pending review,officer_2,2025-11-02 11:28:00
U2130,C0851,Assigned,Case created,officer_1,2025-11-02 11:29:00
U2131,C0229,In Progress,Field visit done,officer_2,2025-11-02 11:30:00
U2132,C0300,New,Pending review,system,2025-11-02 11:31:00
U2133,C0748,In Progress,Case created,officer_2,2025-11-02 11:32:00
U2134,C0577,New,Verification complete,officer_1,2025-11-02 11:33:00
U2135,C0296,Resolved,Pending review,system,2025-11-02 11:34:00
U2136,C0450,New,Case created,officer_1,2025-11-02 11:35:00
U2137,C0259,In Progress,Verification complete,system,2025-11-02 11:36:00
U2138,C0231,In Progress,Verification complete,officer_1,2025-11-02 11:37:00
U2139,C0135,Resolved,Field visit done,officer_2,2025-11-02 11:38:00
U2140,C0804,New,Pending review,system,2025-11-02 11:39:00
U2141,C0875,Assigned,Field visit done,officer_2,2025-11-02 11:40:00
U2142,C0868,In Progress,Case created,officer_1,2025-11-02 11:41:00
U2143,C0439,Resolved,Field visit done,officer_2,2025-11-02 11:42:00
U2144,C0084,New,Case created,officer_1,2025-11-02 11:43:00
U2145,C0551,Resolved,Verification complete,officer_2,2025-11-02 11:44:00
U2146,C0869,New,Case created,officer_1,2025-11-02 11:45:00
U2147,C0117,In Progress,Verification complete,officer_2,2025-11-02 11:46:00
U2148,C0261,In Progress,Case created,officer_2,2025-11-02 11:47:00
U2149,C0191,Resolved,Field visit done,officer_2,2025-11-02 11:48:00
U2150,C0824,Resolved,Case created,system,2025-11-02 11:49:00
U2151,C0308,New,Case created,officer_2,2025-11-02 11:50:00
U2152,C0006,New,Field visit done,officer_2,2025-11-02 11:51:00
U2153,C0642,Resolved,Pending review,officer_2,2025-11-02 11:52:00
U2154,C0781,Assigned,Case created,system,2025-11-02 11:53:00
U2155,C0228,New,Pending review,system,2025-11-02 11:54:00
U2156,C0603,New,Field visit done,system,2025-11-02 11:55:00
U2157,C0365,Resolved,Pending review,officer_1,2025-11-02 11:56:00
U2158,C0048,Resolved,Case created,officer_1,2025-11-02 11:57:00
U2159,C0103,Resolved,Verification complete,officer_1,2025-11-02 11:58:00
U2160,C0361,In Progress,Case created,officer_2,2025-11-02 11:59:00
U2161,C0422,New,Pending review,officer_1,2025-11-02 12:00:00
U2162,C0576,Assigned,Case created,system,2025-11-02 12:01:00
U2163,C0489,Assigned,Verification complete,officer_1,2025-11-02 12:02:00
U2164,C0352,Resolved,Pending review,officer_1,2025-11-02 12:03:00
U2165,C0400,In Progress,Field visit done,officer_1,2025-11-02 12:04:00
U2166,C0461,Resolved,Case created,officer_2,2025-11-02 12:05:00
U2167,C0656,New,Pending review,officer_1,2025-11-02 12:06:00
U2168,C0662,Resolved,Field visit done,system,2025-11-02 12:07:00
U2169,C0502,In Progress,Case created,system,2025-11-02 12:08:00
U2170,C0611,Resolved,Field visit done,system,2025-11-02 12:09:00
U2171,C0711,Resolved,Pending review,officer_1,2025-11-02 12:10:00
U2172,C0012,In Progress,Case created,officer_2,2025-11-02 12:11:00
U2173,C0548,New,Verification complete,officer_1,2025-11-02 12:12:00
U2174,C0558,Assigned,Case created,officer_1,2025-11-02 12:13:00
U2175,C0864,Assigned,Pending review,officer_2,2025-11-02 12:14:00
U2176,C0557,In Progress,Verification complete,officer_2,2025-11-02 12:15:00
U2177,C0450,New,Case created,system,2025-11-02 12:16:00
U2178,C0574,New,Field visit done,system,2025-11-02 12:17:00
U2179,C0308,Assigned,Case created,system,2025-11-02 12:18:00
U2180,C0442,In Progress,Field visit done,officer_1,2025-11-02 12:19:00
U2181,C0590,New,Verification complete,officer_1,2025-11-02 12:20:00
U2182,C0379,New,Pending review,system,2025-11-02 12:21:00
U2183,C0499,New,Pending review,system,2025-11-02 12:22:00
U2184,C0887,Resolved,Verification complete,officer_2,2025-11-02 12:23:00
U2185,C0754,Assigned,Case created,officer_1,2025-11-02 12:24:00
U2186,C0874,Resolved,Field visit done,officer_2,2025-11-02 12:25:00
U2187,C0689,Assigned,Pending review,officer_2,2025-11-02 12:26:00
U2188,C0002,In Progress,Verification complete,officer_2,2025-11-02 12:27:00
U2189,C0030,Assigned,Case created,system,2025-11-02 12:28:00
U2190,C0059,Assigned,Pending review,system,2025-11-02 12:29:00
U2191,C0205,Resolved,Field visit done,officer_2,2025-11-02 12:30:00
U2192,C0055,Assigned,Field visit done,officer_2,2025-11-02 12:31:00
U2193,C0180,Resolved,Case created,system,2025-11-02 12:32:00
U2194,C0066,Assigned,Verification complete,officer_2,2025-11-02 12:33:00
U2195,C0292,In Progress,Verification complete,system,2025-11-02 12:34:00
U2196,C0244,Assigned,Verification complete,officer_2,2025-11-02 12:35:00
U2197,C0690,In Progress,Field visit done,officer_2,2025-11-02 12:36:00
U2198,C0805,Resolved,Pending review,system,2025-11-02 12:37:00
U2199,C0740,Resolved,Case created,officer_2,2025-11-02 12:38:00
U2200,C0688,Resolved,Verification complete,system,2025-11-02 12:39:00
U2201,C0645,New,Pending review,officer_2,2025-11-02 12:40:00
U2202,C0493,Assigned,Field visit done,officer_2,2025-11-02 12:41:00
U2203,C0183,Resolved,Pending review,officer_1,2025-11-02 12:42:00
U2204,C0180,Assigned,Pending review,officer_2,2025-11-02 12:43:00
U2205,C0873,Resolved,Pending review,system,2025-11-02 12:44:00
U2206,C0767,Resolved,Field visit done,officer_1,2025-11-02 12:45:00
U2207,C0673,Resolved,Pending review,officer_1,2025-11-02 12:46:00
U2208,C0323,Assigned,Verification complete,officer_2,2025-11-02 12:47:00
U2209,C0663,New,Verification complete,officer_1,2025-11-02 12:48:00
U2210,C0797,New,Verification complete,system,2025-11-02 12:49:00
U2211,C0051,Assigned,Pending review,officer_2,2025-11-02 12:50:00
U2212,C0143,Assigned,Case created,officer_1,2025-11-02 12:51:00
U2213,C0478,In Progress,Field visit done,officer_1,2025-11-02 12:52:00
U2214,C0153,Assigned,Verification complete,officer_2,2025-11-02 12:53:00
U2215,C0736,Resolved,Field visit done,officer_2,2025-11-02 12:54:00
U2216,C0416,In Progress,Case created,officer_1,2025-11-02 12:55:00
U2217,C0726,Resolved,Case created,officer_2,2025-11-02 12:56:00
U2218,C0486,Assigned,Pending review,officer_2,2025-11-02 12:57:00
U2219,C0607,New,Pending review,officer_2,2025-11-02 12:58:00
U2220,C0361,In Progress,Case created,officer_1,2025-11-02 12:59:00
U2221,C0805,In Progress,Pending review,system,2025-11-02 13:00:00
U2222,C0121,In Progress,Case created,system,2025-11-02 13:01:00
U2223,C0900,Assigned,Verification complete,system,2025-11-02 13:02:00
U2224,C0618,Assigned,Field visit done,officer_2,2025-11-02 13:03:00
U2225,C0657,Assigned,Field visit done,officer_2,2025-11-02 13:04:00
U2226,C0211,Assigned,Verification complete,system,2025-11-02 13:05:00
U2227,C0786,Assigned,Verification complete,system,2025-11-02 13:06:00
U2228,C0697,Resolved,Field visit done,system,2025-11-02 13:07:00
U2229,C0268,In Progress,Case created,officer_1,2025-11-02 13:08:00
U2230,C0131,In Progress,Case created,officer_2,2025-11-02 13:09:00
U2231,C0619,Resolved,Verification complete,officer_1,2025-11-02 13:10:00
U2232,C0049,Assigned,Pending review,officer_2,2025-11-02 13:11:00
U2233,C0721,Resolved,Verification complete,officer_1,2025-11-02 13:12:00
U2234,C0139,In Progress,Pending review,system,2025-11-02 13:13:00
U2235,C0260,Assigned,Case created,officer_1,2025-11-02 13:14:00
U2236,C0412,Resolved,Field visit done,system,2025-11-02 13:15:00
U2237,C0781,In Progress,Verification complete,officer_2,2025-11-02 13:16:00
U2238,C0674,New,Pending review,system,2025-11-02 13:17:00
U2239,C0131,Assigned,Case created,officer_1,2025-11-02 13:18:00
U2240,C0359,In Progress,Verification complete,system,2025-11-02 13:19:00
U2241,C0849,Resolved,Pending review,officer_2,2025-11-02 13:20:00
U2242,C0008,New,Field visit done,officer_2,2025-11-02 13:21:00
U2243,C0820,In Progress,Pending review,officer_2,2025-11-02 13:22:00
U2244,C0190,Assigned,Field visit done,officer_2,2025-11-02 13:23:00
U2245,C0352,Resolved,Verification complete,system,2025-11-02 13:24:00
U2246,C0304,Resolved,Case created,officer_2,2025-11-02 13:25:00
U2247,C0015,In Progress,Field visit done,system,2025-11-02 13:26:00
U2248,C0422,Assigned,Case created,system,2025-11-02 13:27:00
U2249,C0084,New,Case created,officer_2,2025-11-02 13:28:00
U2250,C0153,Resolved,Verification complete,system,2025-11-02 13:29:00
U2251,C0122,Assigned,Field visit done,officer_1,2025-11-02 13:30:00
U2252,C0655,In Progress,Field visit done,officer_2,2025-11-02 13:31:00
U2253,C0619,Assigned,Case created,officer_2,2025-11-02 13:32:00
U2254,C0605,New,Pending review,officer_2,2025-11-02 13:33:00
U2255,C0080,Assigned,Pending review,system,2025-11-02 13:34:00
U2256,C0297,Resolved,Verification complete,officer_1,2025-11-02 13:35:00
U2257,C0177,Assigned,Pending review,officer_2,2025-11-02 13:36:00
U2258,C0567,Resolved,Case created,system,2025-11-02 13:37:00
U2259,C0786,Assigned,Field visit done,officer_2,2025-11-02 13:38:00
U2260,C0317,New,Field visit done,officer_1,2025-11-02 13:39:00
U2261,C0176,Assigned,Verification complete,system,2025-11-02 13:40:00
U2262,C0693,New,Verification complete,system,2025-11-02 13:41:00
U2263,C0086,Assigned,Field visit done,officer_2,2025-11-02 13:42:00
U2264,C0088,New,Verification complete,officer_1,2025-11-02 13:43:00
U2265,C0757,Assigned,Case created,system,2025-11-02 13:44:00
U2266,C0756,Assigned,Pending review,officer_2,2025-11-02 13:45:00
U2267,C0576,Resolved,Verification complete,system,2025-11-02 13:46:00
U2268,C0264,In Progress,Case created,officer_1,2025-11-02 13:47:00
U2269,C0595,New,Field visit done,officer_2,2025-11-02 13:48:00
U2270,C0085,Resolved,Verification complete,officer_2,2025-11-02 13:49:00
U2271,C0292,Assigned,Verification complete,officer_1,2025-11-02 13:50:00
U2272,C0436,Assigned,Verification complete,officer_1,2025-11-02 13:51:00
U2273,C0817,New,Verification complete,system,2025-11-02 13:52:00
U2274,C0007,New,Field visit done,officer_2,2025-11-02 13:53:00
U2275,C0627,Assigned,Verification complete,system,2025-11-02 13:54:00
U2276,C0132,In Progress,Verification complete,system,2025-11-02 13:55:00
U2277,C0540,In Progress,Verification complete,officer_1,2025-11-02 13:56:00
U2278,C0548,Assigned,Pending review,officer_2,2025-11-02 13:57:00
U2279,C0387,Resolved,Verification complete,system,2025-11-02 13:58:00
U2280,C0855,Assigned,Verification complete,system,2025-11-02 13:59:00
U2281,C0462,In Progress,Field visit done,officer_1,2025-11-02 14:00:00
U2282,C0659,New,Pending review,officer_2,2025-11-02 14:01:00
U2283,C0753,New,Pending review,officer_1,2025-11-02 14:02:00
U2284,C0500,In Progress,Verification complete,officer_2,2025-11-02 14:03:00
U2285,C0879,In Progress,Case created,officer_2,2025-11-02 14:04:00
U2286,C0349,In Progress,Case created,officer_1,2025-11-02 14:05:00
U2287,C0266,Resolved,Field visit done,system,2025-11-02 14:06:00
U2288,C0770,New,Pending review,officer_1,2025-11-02 14:07:00
U2289,C0298,Assigned,Field visit done,system,2025-11-02 14:08:00
U2290,C0058,Resolved,Verification complete,officer_2,2025-11-02 14:09:00
U2291,C0778,Resolved,Verification complete,officer_1,2025-11-02 14:10:00
U2292,C0674,New,Pending review,officer_1,2025-11-02 14:11:00
U2293,C0790,Resolved,Verification complete,officer_1,2025-11-02 14:12:00
U2294,C0424,Resolved,Case created,officer_2,2025-11-02 14:13:00
U2295,C0763,Assigned,Field visit done,system,2025-11-02 14:14:00
U2296,C0771,Assigned,Verification complete,system,2025-11-02 14:15:00
U2297,C0047,New,Pending review,officer_1,2025-11-02 14:16:00
U2298,C0493,New,Case created,system,2025-11-02 14:17:00
U2299,C0714,New,Field visit done,officer_1,2025-11-02 14:18:00
U2300,C0058,In Progress,Pending review,officer_1,2025-11-02 14:19:00
U2301,C0788,New,Pending review,system,2025-11-02 14:20:00
U2302,C0005,New,Pending review,officer_2,2025-11-02 14:21:00
U2303,C0833,In Progress,Field visit done,officer_1,2025-11-02 14:22:00
U2304,C0702,New,Verification complete,system,2025-11-02 14:23:00
U2305,C0079,In Progress,Case created,system,2025-11-02 14:24:00
U2306,C0529,In Progress,Verification complete,system,2025-11-02 14:25:00
U2307,C0537,New,Verification complete,officer_2,2025-11-02 14:26:00
U2308,C0897,New,Verification complete,officer_2,2025-11-02 14:27:00
U2309,C0472,Assigned,Pending review,officer_2,2025-11-02 14:28:00
U2310,C0758,Assigned,Case created,officer_1,2025-11-02 14:29:00
U2311,C0058,Assigned,Case created,officer_1,2025-11-02 14:30:00
U2312,C0039,Resolved,Case created,system,2025-11-02 14:31:00
U2313,C0734,Assigned,Field visit done,system,2025-11-02 14:32:00
U2314,C0500,New,Field visit done,officer_1,2025-11-02 14:33:00
U2315,C0752,New,Case created,system,2025-11-02 14:34:00
U2316,C0032,In Progress,Pending review,system,2025-11-02 14:35:00
U2317,C0798,Resolved,Verification complete,officer_1,2025-11-02 14:36:00
U2318,C0744,Resolved,Verification complete,system,2025-11-02 14:37:00
U2319,C0270,In Progress,Case created,officer_1,2025-11-02 14:38:00
U2320,C0860,In Progress,Verification complete,officer_1,2025-11-02 14:39:00
U2321,C0602,Assigned,Case created,officer_2,2025-11-02 14:40:00
U2322,C0073,In Progress,Pending review,system,2025-11-02 14:41:00
U2323,C0216,New,Verification complete,officer_2,2025-11-02 14:42:00
U2324,C0140,In Progress,Pending review,system,2025-11-02 14:43:00
U2325,C0454,Resolved,Pending review,officer_1,2025-11-02 14:44:00
U2326,C0358,Resolved,Verification complete,system,2025-11-02 14:45:00
U2327,C0044,New,Field visit done,officer_2,2025-11-02 14:46:00
U2328,C0355,In Progress,Field visit done,officer_2,2025-11-02 14:47:00
U2329,C0427,Resolved,Verification complete,system,2025-11-02 14:48:00
U2330,C0528,Assigned,Pending review,officer_2,2025-11-02 14:49:00
U2331,C0556,Assigned,Verification complete,officer_2,2025-11-02 14:50:00
U2332,C0497,Assigned,Field visit done,officer_2,2025-11-02 14:51:00
U2333,C0400,Assigned,Case created,officer_2,2025-11-02 14:52:00
U2334,C0365,New,Pending review,system,2025-11-02 14:53:00
U2335,C0320,Resolved,Pending review,system,2025-11-02 14:54:00
U2336,C0080,In Progress,Pending review,system,2025-11-02 14:55:00
